cat;ID_PARCEL;cat_new
8735;429016;8735
8736;9469129;8736
8737;9469129;8737
8738;429012;8738
8739;429015;8739
8740;9469130;8740
8741;9469130;8741
8742;9469130;8742
8743;9469130;8743
8744;9469130;8744
8745;394154;8745
8746;394243;8746
8747;394234;8747
8748;9469136;8748
8749;9469137;8749
8750;394169;8750
8751;394170;8751
8752;394157;8752
8753;394325;8753
8754;394166;8754
8755;394162;8755
8756;394164;8756
8757;394163;8757
8758;394326;8758
8759;394326;8759
8760;394235;8760
8761;394235;8761
8762;394161;8762
8763;394167;8763
8764;394167;8764
8765;394241;8765
8766;394238;8766
8767;394238;8767
8768;394327;8768
8769;412286;8769
8770;412286;8770
8771;412285;8771
8772;412369;8772
8773;412369;8773
8774;412370;8774
8775;412367;8775
8776;412368;8776
8777;412532;8777
8778;412532;8778
8779;412462;8779
8780;412462;8780
8781;412462;8781
8782;412462;8782
8783;412465;8783
8784;412531;8784
8785;412531;8785
8786;412466;8786
8787;412529;8787
8788;412463;8788
8789;368377;8789
8790;368377;8790
8791;9469138;8791
8792;9469138;8792
8793;9469139;8793
8794;9469140;8794
8795;9469140;8795
8796;9469141;8796
8797;368470;8797
8798;368470;8798
8799;368380;8799
8800;368380;8800
8801;368378;8801
8802;368473;8802
8803;368465;8803
8804;368379;8804
8805;368379;8805
8806;368456;8806
8807;368456;8807
8808;368456;8808
8809;412464;8809
8810;412464;8810
8811;412530;8811
8812;412444;8812
8813;412445;8813
8814;412461;8814
8815;412448;8815
8816;412448;8816
8817;412448;8817
8818;412448;8818
8819;368383;8819
8820;368383;8820
8821;368472;8821
8822;368472;8822
8823;368374;8823
8824;368375;8824
8825;368375;8825
8826;368462;8826
8827;368458;8827
8828;368457;8828
8829;368466;8829
8830;368466;8830
8831;368466;8831
8832;368464;8832
8833;412447;8833
8834;412447;8834
8835;412447;8835
8836;412449;8836
8837;412449;8837
8838;412451;8838
8839;412451;8839
8840;412450;8840
8841;412276;8841
8842;412276;8842
8843;412275;8843
8844;412358;8844
8845;412358;8845
8846;412361;8846
8847;412361;8847
8848;412359;8848
8849;412359;8849
8850;412362;8850
8851;412360;8851
8852;412363;8852
8853;412363;8853
8854;412355;8854
8855;412356;8855
8856;412372;8856
8857;412371;8857
8858;412373;8858
8859;412283;8859
8860;401126;8860
8861;394153;8861
8862;394153;8862
8863;401048;8863
8864;401048;8864
8865;394233;8865
8866;394244;8866
8867;394236;8867
8868;394165;8868
8869;394156;8869
8870;394253;8870
8871;394253;8871
8872;394160;8872
8873;394331;8873
8874;394331;8874
8875;415914;8875
8876;401032;8876
8877;401032;8877
8878;400963;8878
8879;401042;8879
8880;400953;8880
8881;433876;8881
8882;433876;8882
8883;417234;8883
8884;417234;8884
8885;415905;8885
8886;417239;8886
8887;415992;8887
8888;415912;8888
8889;435651;8889
8890;435651;8890
8891;415911;8891
8892;400951;8892
8893;9469190;8893
8894;401044;8894
8895;401044;8895
8896;401129;8896
8897;401039;8897
8898;401039;8898
8899;401237;8899
8900;401310;8900
8901;401310;8901
8902;401310;8902
8903;401306;8903
8904;369538;8904
8905;369538;8905
8906;401307;8906
8907;401311;8907
8908;401311;8908
8909;401309;8909
8910;401309;8910
8911;415228;8911
8912;415229;8912
8913;415230;8913
8914;415989;8914
8915;415989;8915
8916;415989;8916
8917;433258;8917
8918;433258;8918
8919;401308;8919
8920;401236;8920
8921;405604;8921
8922;405602;8922
8923;405603;8923
8924;434758;8924
8925;434758;8925
8926;434758;8926
8927;417230;8927
8928;415906;8928
8929;415906;8929
8930;415988;8930
8931;415908;8931
8932;434099;8932
8933;417235;8933
8934;417235;8934
8935;435190;8935
8936;415918;8936
8937;415918;8937
8938;369820;8938
8939;369820;8939
8940;369819;8940
8941;369819;8941
8942;9469254;8942
8943;9469255;8943
8944;9469255;8944
8945;394504;8945
8946;394504;8946
8947;394504;8947
8948;394504;8948
8949;394422;8949
8950;394422;8950
8951;394422;8951
8952;394421;8952
8953;394412;8953
8954;9469262;8954
8955;9469262;8955
8956;394343;8956
8957;394343;8957
8958;9469263;8958
8959;9469263;8959
8960;9469263;8960
8961;9469264;8961
8962;9469264;8962
8963;9469264;8963
8964;394345;8964
8965;394507;8965
8966;394508;8966
8967;394508;8967
8968;394508;8968
8969;394409;8969
8970;394512;8970
8971;370095;8971
8972;369816;8972
8973;369816;8973
8974;9469270;8974
8975;394425;8975
8976;9469271;8976
8977;368927;8977
8978;394417;8978
8979;394417;8979
8980;394417;8980
8981;394424;8981
8982;9469277;8982
8983;9469277;8983
8984;394413;8984
8985;394413;8985
8986;394418;8986
8987;394418;8987
8988;394346;8988
8989;9469278;8989
8990;9469279;8990
8991;9469279;8991
8992;368926;8992
8993;368926;8993
8994;369028;8994
8995;369029;8995
8996;369029;8996
8997;369029;8997
8998;369029;8998
8999;369029;8999
9000;369029;9000
9001;367554;9001
9002;367663;9002
9003;367656;9003
9004;367657;9004
9005;367657;9005
9006;367760;9006
9007;367760;9007
9008;367760;9008
9009;367759;9009
9010;367757;9010
9011;367757;9011
9012;367758;9012
9013;367758;9013
9014;367658;9014
9015;367660;9015
9016;368922;9016
9017;368922;9017
9018;367662;9018
9019;404962;9019
9020;404962;9020
9021;412179;9021
9022;412178;9022
9023;412178;9023
9024;412177;9024
9025;412177;9025
9026;412177;9026
9027;412180;9027
9028;412174;9028
9029;412174;9029
9030;412174;9030
9031;412174;9031
9032;412174;9032
9033;412174;9033
9034;411911;9034
9035;411911;9035
9036;412171;9036
9037;412168;9037
9038;412168;9038
9039;412172;9039
9040;412172;9040
9041;412172;9041
9042;411908;9042
9043;412425;9043
9044;411903;9044
9045;411903;9045
9046;411903;9046
9047;412430;9047
9048;412430;9048
9049;412438;9049
9050;377481;9050
9051;377481;9051
9052;377582;9052
9053;377477;9053
9054;377477;9054
9055;377493;9055
9056;377567;9056
9057;377567;9057
9058;9469307;9058
9059;9469308;9059
9060;377478;9060
9061;377478;9061
9062;377485;9062
9063;367641;9063
9064;367570;9064
9065;367570;9065
9066;367642;9066
9067;367642;9067
9068;369020;9068
9069;369020;9069
9070;369020;9070
9071;369020;9071
9072;369021;9072
9073;368931;9073
9074;367548;9074
9075;367548;9075
9076;367547;9076
9077;367547;9077
9078;367762;9078
9079;367650;9079
9080;367551;9080
9081;367552;9081
9082;367552;9082
9083;9469309;9083
9084;377580;9084
9085;377486;9085
9086;367651;9086
9087;367651;9087
9088;367652;9088
9089;367652;9089
9090;367652;9090
9091;367749;9091
9092;367749;9092
9093;367749;9093
9094;367747;9094
9095;367747;9095
9096;367746;9096
9097;367748;9097
9098;367748;9098
9099;367750;9099
9100;367750;9100
9101;367549;9101
9102;368920;9102
9103;367838;9103
9104;367550;9104
9105;367550;9105
9106;368928;9106
9107;368930;9107
9108;368930;9108
9109;368929;9109
9110;367655;9110
9111;367655;9111
9112;368933;9112
9113;368933;9113
9114;368932;9114
9115;367643;9115
9116;369014;9116
9117;369014;9117
9118;369014;9118
9119;369014;9119
9120;369014;9120
9121;369014;9121
9122;369014;9122
9123;369014;9123
9124;369014;9124
9125;369014;9125
9126;369014;9126
9127;368942;9127
9128;393692;9128
9129;393693;9129
9130;393694;9130
9131;369018;9131
9132;369017;9132
9133;369019;9133
9134;369015;9134
9135;368941;9135
9136;368940;9136
9137;368940;9137
9138;369016;9138
9139;367560;9139
9140;367565;9140
9141;367556;9141
9142;367561;9142
9143;367558;9143
9144;367564;9144
9145;367559;9145
9146;367559;9146
9147;367559;9147
9148;367559;9148
9149;367559;9149
9150;367559;9150
9151;367559;9151
9152;367559;9152
9153;367559;9153
9154;367557;9154
9155;367557;9155
9156;367562;9156
9157;367563;9157
9158;367566;9158
9159;367566;9159
9160;367745;9160
9161;367745;9161
9162;367741;9162
9163;367741;9163
9164;367741;9164
9165;367742;9165
9166;367742;9166
9167;382971;9167
9168;382967;9168
9169;382968;9169
9170;382968;9170
9171;382969;9171
9172;382966;9172
9173;382890;9173
9174;368921;9174
9175;368838;9175
9176;368924;9176
9177;389285;9177
9178;389285;9178
9179;389285;9179
9180;389285;9180
9181;389285;9181
9182;369311;9182
9183;369311;9183
9184;369311;9184
9185;369311;9185
9186;363338;9186
9187;363339;9187
9188;363419;9188
9189;363419;9189
9190;363420;9190
9191;363420;9191
9192;363418;9192
9193;363418;9193
9194;363418;9194
9195;363415;9195
9196;363415;9196
9197;363416;9197
9198;363416;9198
9199;377489;9199
9200;377489;9200
9201;377490;9201
9202;377491;9202
9203;377482;9203
9204;377578;9204
9205;377578;9205
9206;377577;9206
9207;377484;9207
9208;367568;9208
9209;399439;9209
9210;399439;9210
9211;399440;9211
9212;399443;9212
9213;399442;9213
9214;399441;9214
9215;399437;9215
9216;399438;9216
9217;399438;9217
9218;436028;9218
9219;436028;9219
9220;397707;9220
9221;397704;9221
9222;397786;9222
9223;397699;9223
9224;397700;9224
9225;397700;9225
9226;397701;9226
9227;397791;9227
9228;397790;9228
9229;397790;9229
9230;9469426;9230
9231;9469427;9231
9232;9469427;9232
9233;9469434;9233
9234;9469434;9234
9235;395054;9235
9236;412075;9236
9237;412075;9237
9238;412075;9238
9239;412075;9239
9240;412075;9240
9241;412077;9241
9242;412084;9242
9243;412086;9243
9244;412085;9244
9245;412081;9245
9246;412082;9246
9247;412082;9247
9248;412082;9248
9249;412082;9249
9250;412082;9250
9251;412083;9251
9252;411811;9252
9253;411811;9253
9254;411813;9254
9255;411813;9255
9256;400858;9256
9257;9469475;9257
9258;9469475;9258
9259;399311;9259
9260;399311;9260
9261;399311;9261
9262;399196;9262
9263;9469477;9263
9264;399313;9264
9265;399195;9265
9266;9469478;9266
9267;9469478;9267
9268;425208;9268
9269;425577;9269
9270;425577;9270
9271;425577;9271
9272;425579;9272
9273;425579;9273
9274;425572;9274
9275;425572;9275
9276;425384;9276
9277;425384;9277
9278;425576;9278
9279;425300;9279
9280;425570;9280
9281;425471;9281
9282;425471;9282
9283;425391;9283
9284;425391;9284
9285;425390;9285
9286;425390;9286
9287;425386;9287
9288;425385;9288
9289;425385;9289
9290;425385;9290
9291;425385;9291
9292;425472;9292
9293;425472;9293
9294;367665;9294
9295;408906;9295
9296;408906;9296
9297;425469;9297
9298;425480;9298
9299;425372;9299
9300;425375;9300
9301;425374;9301
9302;425373;9302
9303;425573;9303
9304;425573;9304
9305;425573;9305
9306;425291;9306
9307;425291;9307
9308;425289;9308
9309;425290;9309
9310;425290;9310
9311;425290;9311
9312;425210;9312
9313;425305;9313
9314;425216;9314
9315;425284;9315
9316;425283;9316
9317;425283;9317
9318;408915;9318
9319;408919;9319
9320;408919;9320
9321;408919;9321
9322;408816;9322
9323;408816;9323
9324;408819;9324
9325;408818;9325
9326;408818;9326
9327;425285;9327
9328;425285;9328
9329;425286;9329
9330;425382;9330
9331;425294;9331
9332;425294;9332
9333;425299;9333
9334;425478;9334
9335;425212;9335
9336;425212;9336
9337;425211;9337
9338;425211;9338
9339;425211;9339
9340;425389;9340
9341;425389;9341
9342;425580;9342
9343;425580;9343
9344;425580;9344
9345;425580;9345
9346;425388;9346
9347;425387;9347
9348;408829;9348
9349;408829;9349
9350;367588;9350
9351;367588;9351
9352;367586;9352
9353;367590;9353
9354;367592;9354
9355;367592;9355
9356;367592;9356
9357;367589;9357
9358;367589;9358
9359;367591;9359
9360;367591;9360
9361;367666;9361
9362;408741;9362
9363;408741;9363
9364;408739;9364
9365;409015;9365
9366;409014;9366
9367;408923;9367
9368;408923;9368
9369;408924;9369
9370;425474;9370
9371;425474;9371
9372;425488;9372
9373;425488;9373
9374;425569;9374
9375;425569;9375
9376;425298;9376
9377;425298;9377
9378;425297;9378
9379;425297;9379
9380;425476;9380
9381;425476;9381
9382;425476;9382
9383;425485;9383
9384;425225;9384
9385;425225;9385
9386;425225;9386
9387;425467;9387
9388;425467;9388
9389;425380;9389
9390;425380;9390
9391;425301;9391
9392;425301;9392
9393;420682;9393
9394;420682;9394
9395;420681;9395
9396;420681;9396
9397;420683;9397
9398;420683;9398
9399;420516;9399
9400;420506;9400
9401;420506;9401
9402;407523;9402
9403;414602;9403
9404;414602;9404
9405;414788;9405
9406;414894;9406
9407;414894;9407
9408;414973;9408
9409;414973;9409
9410;414972;9410
9411;414702;9411
9412;414703;9412
9413;414699;9413
9414;407257;9414
9415;407257;9415
9416;9469587;9416
9417;9469587;9417
9418;414787;9418
9419;414787;9419
9420;414790;9420
9421;414698;9421
9422;387303;9422
9423;387303;9423
9424;387303;9424
9425;387226;9425
9426;386846;9426
9427;386846;9427
9428;386848;9428
9429;386848;9429
9430;386847;9430
9431;386847;9431
9432;9469605;9432
9433;9469605;9433
9434;366025;9434
9435;366025;9435
9436;366029;9436
9437;366029;9437
9438;366030;9438
9439;366030;9439
9440;366028;9440
9441;366020;9441
9442;366019;9442
9443;366024;9443
9444;366031;9444
9445;366031;9445
9446;366031;9446
9447;407611;9447
9448;9469609;9448
9449;407599;9449
9450;407599;9450
9451;407779;9451
9452;407778;9452
9453;407709;9453
9454;407514;9454
9455;407335;9455
9456;407335;9456
9457;407613;9457
9458;407610;9458
9459;408828;9459
9460;408827;9460
9461;420427;9461
9462;420609;9462
9463;420597;9463
9464;420596;9464
9465;420675;9465
9466;420428;9466
9467;420429;9467
9468;420429;9468
9469;420590;9469
9470;420590;9470
9471;407420;9471
9472;407419;9472
9473;407702;9473
9474;407701;9474
9475;407256;9475
9476;407255;9476
9477;407612;9477
9478;407518;9478
9479;407518;9479
9480;420436;9480
9481;420436;9481
9482;420439;9482
9483;420439;9483
9484;420439;9484
9485;420439;9485
9486;420434;9486
9487;420431;9487
9488;420435;9488
9489;420435;9489
9490;414704;9490
9491;414704;9491
9492;420432;9492
9493;420432;9493
9494;420438;9494
9495;420433;9495
9496;420440;9496
9497;420440;9497
9498;420437;9498
9499;420437;9499
9500;420437;9500
9501;420437;9501
9502;420437;9502
9503;420437;9503
9504;420524;9504
9505;420524;9505
9506;420524;9506
9507;420523;9507
9508;420523;9508
9509;420605;9509
9510;420604;9510
9511;420611;9511
9512;420588;9512
9513;420588;9513
9514;407252;9514
9515;407252;9515
9516;407254;9516
9517;9469690;9517
9518;414786;9518
9519;414600;9519
9520;414705;9520
9521;414705;9521
9522;414781;9522
9523;9469691;9523
9524;414706;9524
9525;414783;9525
9526;9469692;9526
9527;9469692;9527
9528;414795;9528
9529;414795;9529
9530;407448;9530
9531;407447;9531
9532;9469695;9532
9533;9469696;9533
9534;407634;9534
9535;407634;9535
9536;407627;9536
9537;407622;9537
9538;407549;9538
9539;407549;9539
9540;407621;9540
9541;9469697;9541
9542;9469697;9542
9543;407551;9543
9544;407551;9544
9545;407624;9545
9546;407629;9546
9547;407629;9547
9548;407732;9548
9549;407732;9549
9550;407710;9550
9551;407710;9551
9552;407451;9552
9553;407451;9553
9554;407734;9554
9555;407734;9555
9556;407734;9556
9557;407731;9557
9558;407716;9558
9559;407715;9559
9560;407638;9560
9561;407638;9561
9562;407638;9562
9563;407638;9563
9564;9469704;9564
9565;407455;9565
9566;407455;9566
9567;407454;9567
9568;407454;9568
9569;407714;9569
9570;407803;9570
9571;407730;9571
9572;407722;9572
9573;407722;9573
9574;407449;9574
9575;407529;9575
9576;407529;9576
9577;407720;9577
9578;407633;9578
9579;407633;9579
9580;407633;9580
9581;407632;9581
9582;407632;9582
9583;407632;9583
9584;407632;9584
9585;407536;9585
9586;9469707;9586
9587;407545;9587
9588;407545;9588
9589;407721;9589
9590;407639;9590
9591;9469711;9591
9592;9469712;9592
9593;407543;9593
9594;399165;9594
9595;399165;9595
9596;9469801;9596
9597;9469801;9597
9598;9469801;9598
9599;9469801;9599
9600;9469801;9600
9601;399157;9601
9602;399157;9602
9603;9469802;9603
9604;9469802;9604
9605;399149;9605
9606;399149;9606
9607;399164;9607
9608;399164;9608
9609;399251;9609
9610;399251;9610
9611;399251;9611
9612;363669;9612
9613;399163;9613
9614;399162;9614
9615;399162;9615
9616;399264;9616
9617;399264;9617
9618;399254;9618
9619;399254;9619
9620;399252;9620
9621;399253;9621
9622;399153;9622
9623;9469807;9623
9624;9469807;9624
9625;9469808;9625
9626;407548;9626
9627;371513;9627
9628;396835;9628
9629;397048;9629
9630;397054;9630
9631;397059;9631
9632;397059;9632
9633;397059;9633
9634;397055;9634
9635;397052;9635
9636;397056;9636
9637;396576;9637
9638;396833;9638
9639;396833;9639
9640;396575;9640
9641;396575;9641
9642;396580;9642
9643;396579;9643
9644;396572;9644
9645;396572;9645
9646;9469843;9646
9647;396574;9647
9648;397310;9648
9649;397309;9649
9650;397309;9650
9651;397309;9651
9652;397308;9652
9653;397308;9653
9654;397308;9654
9655;396758;9655
9656;396758;9656
9657;396756;9657
9658;396757;9658
9659;396837;9659
9660;396836;9660
9661;396834;9661
9662;9469847;9662
9663;425850;9663
9664;425917;9664
9665;9469848;9665
9666;9469848;9666
9667;425919;9667
9668;425852;9668
9669;425918;9669
9670;425918;9670
9671;426726;9671
9672;426726;9672
9673;426727;9673
9674;425841;9674
9675;425847;9675
9676;425847;9676
9677;425848;9677
9678;9469850;9678
9679;427178;9679
9680;425923;9680
9681;425924;9681
9682;426650;9682
